group,pair_id,left_index,right_index,left_identity,right_identity,pca_distance_score,logistic_regression_score,linear_svm_score,rbf_svm_score,pca_distance_accepted,logistic_regression_accepted,linear_svm_accepted,rbf_svm_accepted
hard_identity_proxy,605,270,365,28,37,-13.051935220267188,0.005828216081962404,-0.010321393242508027,-0.0021309379159040985,0,0,0,0
hard_identity_proxy,606,270,366,28,37,-9.8093634816456,0.04064171742006474,0.06093752857292517,0.010613974556528245,1,1,1,1
hard_identity_proxy,607,270,367,28,37,-13.295642184876726,0.011537877945136735,0.0013514723230446009,-0.0002415176313121728,0,0,0,0
hard_identity_proxy,608,270,368,28,37,-7.897554667136636,0.05283166485852429,0.08625688356052337,0.015457542987958744,1,1,1,1
hard_identity_proxy,609,270,369,28,37,-8.239586109432086,0.05090193112865003,0.08217655812455672,0.014555634569530247,1,1,1,1
hard_identity_proxy,610,271,360,28,37,-15.958209594496134,-0.0009263697694267806,-0.02432428776806417,-0.004679127542100399,0,0,0,0
hard_identity_proxy,611,271,361,28,37,-10.626700842683187,0.032420746743171754,0.04434070301473114,0.007812124247150078,0,0,0,0
hard_identity_proxy,612,271,362,28,37,-16.466257101030976,-0.004156579393747413,-0.030936169686873884,-0.005838294481936205,0,0,0,0
hard_identity_proxy,613,271,363,28,37,-11.54851572469197,0.024617734918461722,0.02833075292435075,0.00493126604676113,0,0,0,0
hard_identity_proxy,614,271,364,28,37,-10.977597571882688,0.02859072520964303,0.03639813904735127,0.006351896385056573,0,0,0,0
hard_identity_proxy,615,271,365,28,37,-9.861566539020313,0.03777658406956703,0.05548286490961943,0.010035342186153894,1,1,1,1
hard_identity_proxy,616,271,366,28,37,-15.349760810136978,0.008924674778163952,-0.00419019970927146,-0.0012015754559216267,0,0,0,0
hard_identity_proxy,617,271,367,28,37,-9.914326983201862,0.034630784543911615,0.04893221515343854,0.008608843072613705,1,1,1,0
hard_identity_proxy,618,271,368,28,37,-15.489091985130061,-0.00012757088366558626,-0.022581238079267665,-0.00426563301428355,0,0,0,0
hard_identity_proxy,619,271,369,28,37,-14.459774125337988,0.00720200001331642,-0.007571917934078468,-0.00159820295692816,0,0,0,0
hard_identity_proxy,620,272,360,28,37,-8.780382238174731,0.04666087150993185,0.07367471374243303,0.013179811689406191,1,1,1,1
hard_identity_proxy,621,272,361,28,37,-13.167617930437245,0.007634593548457723,-0.006610979178539131,-0.0015626692689691812,0,0,0,0
hard_identity_proxy,622,272,362,28,37,-9.015275691212238,0.04624439610233903,0.07274305621993628,0.01295538424958059,1,1,1,1
hard_identity_proxy,623,272,363,28,37,-14.23520254082999,0.0016379199798715403,-0.019102990221920357,-0.0038352385748793797,0,0,0,0
hard_identity_proxy,624,272,364,28,37,-12.889198494545036,0.010754727964447139,-0.00019468276991610467,-0.000495784029836379,0,0,0,0
hard_identity_proxy,625,272,365,28,37,-12.949961579970092,0.00814087214587743,-0.005551102438036505,-0.0012588683597476065,0,0,0,0
hard_identity_proxy,626,272,366,28,37,-9.693494494372231,0.040332581486613735,0.06041690798232449,0.010731177630773685,1,1,1,1
hard_identity_proxy,627,272,367,28,37,-13.132389228000143,0.012543399732259146,0.0033544635475030275,0.0001672940330063842,0,0,0,0
hard_identity_proxy,628,272,368,28,37,-8.883947655617394,0.04585875633462104,0.07204343385476106,0.012888055149933266,1,1,1,1
hard_identity_proxy,629,272,369,28,37,-8.313629969701017,0.05085139881845669,0.08232011928889951,0.014672942375356213,1,1,1,1
hard_identity_proxy,630,273,360,28,37,-16.178886702098502,-0.013672321737118125,-0.050733654680876684,-0.009387868164780818,0,0,0,0
hard_identity_proxy,631,273,361,28,37,-11.18627315975566,0.02869395137058101,0.03644044069040703,0.006134397811722127,0,0,0,0
hard_identity_proxy,632,273,362,28,37,-16.29816624048487,-0.014632400021822346,-0.052599390584481376,-0.009693647738412487,0,0,0,0
hard_identity_proxy,633,273,363,28,37,-10.508501799367158,0.031007499492359963,0.04130213205727783,0.007210830181695809,0,0,0,0
hard_identity_proxy,634,273,364,28,37,-11.299482837730693,0.025926670487574088,0.030781937316158615,0.005118518278417486,0,0,0,0
hard_identity_proxy,635,273,365,28,37,-11.54305027730959,0.02271460544503293,0.02418459979897629,0.0038733370245826355,0,0,0,0
hard_identity_proxy,636,273,366,28,37,-16.120751269663167,-0.01063677903138616,-0.04453313422624458,-0.008346206299750178,0,0,0,0
hard_identity_proxy,637,273,367,28,37,-10.856732074757561,0.028733145416560874,0.03656490988614763,0.006025481877812676,0,0,0,0
hard_identity_proxy,638,273,368,28,37,-15.584644123972662,-0.010972059505331085,-0.044983272994813875,-0.008299720921209267,0,0,0,0
hard_identity_proxy,639,273,369,28,37,-14.638041050903263,-0.003784707712864321,-0.030177616402108934,-0.00566897854172307,0,0,0,0
hard_identity_proxy,640,274,360,28,37,-15.73760403169778,-0.0017186420883409548,-0.026091854061264623,-0.004963203275774492,0,0,0,0
hard_identity_proxy,641,274,361,28,37,-9.701649161917178,0.03854933857138902,0.05699705934434032,0.009979011009950824,1,1,1,1
hard_identity_proxy,642,274,362,28,37,-16.00148872075439,-0.00350267111896202,-0.029673681885747493,-0.005582761954916233,0,0,0,0
hard_identity_proxy,643,274,363,28,37,-9.770559292163096,0.03566948379947385,0.05129633054816603,0.00915481519725199,1,1,1,1
hard_identity_proxy,644,274,364,28,37,-10.179687176739302,0.034589254039831756,0.04880294664725536,0.008476741850199303,1,1,1,0
hard_identity_proxy,645,274,365,28,37,-9.286061403052718,0.04395331243024814,0.06812515492684801,0.012080517430657366,1,1,1,1
hard_identity_proxy,646,274,366,28,37,-15.347412854079344,0.006027656064820601,-0.010175998636505092,-0.0022482551680640204,0,0,0,0
hard_identity_proxy,647,274,367,28,37,-9.506626663000187,0.03970141067959215,0.05926587299541286,0.010387993326005058,1,1,1,1
hard_identity_proxy,648,274,368,28,37,-15.098763527453464,-0.0024038509432686844,-0.027266281892274247,-0.005056939604708564,0,0,0,0
hard_identity_proxy,649,274,369,28,37,-14.057003844028873,0.005918382238068431,-0.010126284478733644,-0.0019840510938393553,0,0,0,0
hard_identity_proxy,650,275,360,28,37,-7.611343295705738,0.05888655271025839,0.09875635817165368,0.01757213295461329,1,1,1,1
hard_identity_proxy,651,275,361,28,37,-13.486480630660406,0.0067751153704426895,-0.008490264864887456,-0.0020056905536103564,0,0,0,0
hard_identity_proxy,652,275,362,28,37,-7.844215948383137,0.05796635885576119,0.0968555555383222,0.017224116949012793,1,1,1,1
hard_identity_proxy,653,275,363,28,37,-14.935968952188361,-0.004853764026238651,-0.03255078869906082,-0.00630242967661394,0,0,0,0
hard_identity_proxy,654,275,364,28,37,-13.356650599178824,0.009187679761492833,-0.0036203642610499326,-0.0011914287369473534,0,0,0,0
hard_identity_proxy,655,275,365,28,37,-13.177240321988124,0.007819199486302884,-0.006237951562895444,-0.0014802711490802256,0,0,0,0
hard_identity_proxy,656,275,366,28,37,-9.058432113551,0.04814609428447574,0.07632409396836418,0.013403489876092797,1,1,1,1
hard_identity_proxy,657,275,367,28,37,-13.08185917327597,0.009872631798998378,-0.002119186451007303,-0.0008277156174560044,0,0,0,0
hard_identity_proxy,658,275,368,28,37,-7.682396548882898,0.05783789259625301,0.0966221263960285,0.017342035164227727,1,1,1,1
hard_identity_proxy,659,275,369,28,37,-8.138070726945466,0.05502509500741527,0.09064954743631673,0.01601621699049235,1,1,1,1
hard_identity_proxy,660,276,360,28,37,-15.751877359207482,0.00028490476599551755,-0.022016403822896345,-0.004404033222704771,0,0,0,0
hard_identity_proxy,661,276,361,28,37,-10.076760939967873,0.03830461239872649,0.05640146928490447,0.009846884134161394,1,1,1,1
hard_identity_proxy,662,276,362,28,37,-15.765805582359212,0.0006761564708658455,-0.021099581885903693,-0.004151434484720988,0,0,0,0
hard_identity_proxy,663,276,363,28,37,-10.499681569655486,0.037170535238989146,0.054183752700780644,0.009374951300041772,0,1,1,1
hard_identity_proxy,664,276,364,28,37,-10.645685037571974,0.030172548293891342,0.039672556547798526,0.006880596265151112,0,0,0,0
hard_identity_proxy,665,276,365,28,37,-10.343311307634348,0.03413144590632289,0.047809057644813,0.0083559768343121,0,0,0,0
hard_identity_proxy,666,276,366,28,37,-16.269750042917586,0.0013200748000514095,-0.02018967247549932,-0.004268961032683254,0,0,0,0
hard_identity_proxy,667,276,367,28,37,-9.170428941638328,0.046562578040602154,0.07337987708627063,0.012877021309516592,1,1,1,1
hard_identity_proxy,668,276,368,28,37,-14.896421186681915,0.0054062396064135975,-0.011303787989981787,-0.0023614469139347227,0,0,0,0
hard_identity_proxy,669,276,369,28,37,-14.34862119632807,0.009550309800645503,-0.0030095345479444723,-0.0009705372628653116,0,0,0,0
hard_identity_proxy,670,277,360,28,37,-9.000777858297718,0.04158265003713371,0.06298876537322369,0.011049220002337393,1,1,1,1
hard_identity_proxy,671,277,361,28,37,-14.284276660391262,0.005620135621585211,-0.010894576766773882,-0.0022220558569529657,0,0,0,0
hard_identity_proxy,672,277,362,28,37,-10.034956831434155,0.035909792188512764,0.051334206591057044,0.008778040319639243,1,1,1,1
hard_identity_proxy,673,277,363,28,37,-16.144581479390908,-0.003114189515579249,-0.028853277020910048,-0.005533158284299721,0,0,0,0
hard_identity_proxy,674,277,364,28,37,-13.731621407182763,0.012288712312313523,0.002972077854206605,0.0003309845717731838,0,0,0,0
hard_identity_proxy,675,277,365,28,37,-13.37471799174831,0.01129367887769399,0.0008080321100741236,1.3605747974756652e-05,0,0,0,0
hard_identity_proxy,676,277,366,28,37,-8.389454558157459,0.050620004427040566,0.08164207564195829,0.014301118296486375,1,1,1,1
hard_identity_proxy,677,277,367,28,37,-13.62262187382336,0.008200340170373188,-0.005432865286878669,-0.001089338740345492,0,0,0,0
hard_identity_proxy,678,277,368,28,37,-9.499462854977859,0.03581270976536513,0.05124128839366175,0.008891848330970325,1,1,1,1
hard_identity_proxy,679,277,369,28,37,-9.220600452000745,0.0390205667469241,0.057766310910752974,0.010198959902412381,1,1,1,1
hard_identity_proxy,680,278,360,28,37,-15.593122836135485,0.0012836032100984388,-0.019992621789428157,-0.004044242245664775,0,0,0,0
hard_identity_proxy,681,278,361,28,37,-11.932073208507717,0.028030325095712638,0.035460080903318425,0.005982497822643408,0,0,0,0
hard_identity_proxy,682,278,362,28,37,-15.975649050525808,0.002413949832831111,-0.01757130822189166,-0.00357001588059078,0,0,0,0
hard_identity_proxy,683,278,363,28,37,-13.177026463656567,0.017084499079332748,0.012870825000967395,0.0018748769270731415,0,0,0,0
hard_identity_proxy,684,278,364,28,37,-12.190491963466016,0.023904704212340373,0.026884259981559105,0.0045408303973704725,0,0,0,0
hard_identity_proxy,685,278,365,28,37,-12.022825159419025,0.02003858364020872,0.018962803583371983,0.0031948740152383803,0,0,0,0
hard_identity_proxy,686,278,366,28,37,-15.346494716189357,0.003702317019623498,-0.01510069201499272,-0.003232418551587077,0,0,0,0
hard_identity_proxy,687,278,367,28,37,-10.475776604441998,0.032763447712251315,0.04519234290437421,0.00803706709538832,0,0,0,0
hard_identity_proxy,688,278,368,28,37,-15.104209946570634,0.0025062341042315353,-0.017307087214609128,-0.003491297571056635,0,0,0,0
hard_identity_proxy,689,278,369,28,37,-14.620675092223424,0.006738795858548665,-0.008713623068116233,-0.0021347957151259343,0,0,0,0
hard_identity_proxy,690,279,360,28,37,-11.843674443558381,0.029340005310518582,0.03786707974326631,0.00646391442700758,0,0,0,0
hard_identity_proxy,691,279,361,28,37,-12.392780796548847,0.017041498267227426,0.012486869890585096,0.0019452425318940703,0,0,0,0
hard_identity_proxy,692,279,362,28,37,-11.731053245507615,0.03250571986570156,0.044331183676497174,0.0075141966664315635,0,0,0,0
hard_identity_proxy,693,279,363,28,37,-12.740989367388213,0.01616529586130511,0.010633142963974225,0.0014411906779544254,0,0,0,0
hard_identity_proxy,694,279,364,28,37,-12.602938231131885,0.019815711123853785,0.018180223015266936,0.0028962143467307962,0,0,0,0
hard_identity_proxy,695,279,365,28,37,-12.706156085753813,0.017107762682075103,0.01258596531563759,0.0019145386681869731,0,0,0,0
hard_identity_proxy,696,279,366,28,37,-12.052934435967478,0.023561089272565432,0.026023193370651933,0.004458372326482,0,0,0,0
hard_identity_proxy,697,279,367,28,37,-12.909414645127754,0.019778762747911207,0.01811536065444235,0.0027497946849111277,0,0,0,0
hard_identity_proxy,698,279,368,28,37,-11.226720439495423,0.03145067687224705,0.042333685957647665,0.007325852464217308,0,0,0,0
hard_identity_proxy,699,279,369,28,37,-10.415012276301313,0.036464132416910586,0.052729593576890235,0.009165491582502,0,1,1,1
